,Account,Post,Tag,Likes,Comments
138,doonat.id,"Penta Kill yang terpotong :')
.
Quillen, nice hero, nice game
.
GoodGameWellPlayed (GGWP)
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid
.
In frame:
@mrizaf 
@dwikisulthon 
@aripurnamaaji78 
@faizaakmal
.
Our coach:
@pra.dyy
.
#pentakill #aov #rov #moba #esport","['aovmoment', 'aovmoment05', 'garenaaov', 'pentakill', 'aov', 'rov', 'moba', 'esport']",16,"['anjir:""', 'Temukan tips sukses dari buku pak Chandra..']"
139,doonat.id,"Quillen, tp lagi kalah :')
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid
.
In frame:
@dwikisulthon 
@mrizaf 
@aripurnamaaji78 
@faizaakmal","['aovmoment', 'aovmoment05', 'garenaaov']",6,"['Yg penta kill upload dong kak :v', 'Kepotong pas upload di ig, apa pas di aov nya bang? @donatseres.id', 'Temukan tips sukses dari buku pak Chandra..']"
140,doonat.id,"Quad Kill yang terpotong :')
.
Quillen, nice hero, nice game
.
Good game well played
.
In frame:
@dwikisulthon 
@aripurnamaaji78 
@faizaakmal 
@pra.dyy
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid","['aovmoment', 'aovmoment05', 'garenaaov']",9,"['suara end game yg terakhir kepotong:""']"
141,doonat.id,"Quad Kill Quillen, Nice Game, Nice Hero
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
In frame:
@faizaakmal 
@aripurnamaaji78 
@dwikisulthon 
@pra.dyy
.
@garenaaovid","['aovmoment', 'aovmoment05', 'garenaaov']",9,[]
142,doonat.id,"Quillen lagiii sampe bosen
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid","['aovmoment', 'aovmoment05', 'garenaaov']",8,"['Belajar bang wkwk', 'Mau uas juga wkwk']"
143,doonat.id,"Quillen lagi :""
.
IGN: DonatSeres
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid","['aovmoment', 'aovmoment05', 'garenaaov']",6,[]
144,doonat.id,"Quillen short gameplay
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid","['aovmoment', 'aovmoment05', 'garenaaov']",6,[]
145,doonat.id,"This is how i use buttefly
.
Kau harus paham seberapa jauh skill-skill butterfly mampu menyentuh targetnya. Know your circle area. Biasanya kalo mau trigger skill itu tombolnya di teken dulu biar tau area skill bf yang mampu dijangkau
.
Dan kau harus paham apakah targetmu ber HP rendah atau tinggi.
.
Intuition is everything
.
#GarenaAOV #butterfly #aov #rov #moba #games #esport #seagames2019
.
@garenaaovid","['garenaaov', 'butterfly', 'aov', 'rov', 'moba', 'games', 'esport', 'seagames2019']",11,[]
146,doonat.id,"This is how i use kriknak...
.
Kamu harus tau kemampuan heromu, dan kemampuan musuhmu tentunya. Dari situ kamu bisa memaksimalkan performamu dalam menggunakan hero tersebut.
.
Kriknak yg lagi op op nya. Let rumput make you stronger :""
.
#GarenaAOV #kriknak #aov #rov #moba
.
@garenaaovid","['garenaaov', 'kriknak', 'aov', 'rov', 'moba']",6,[]
147,doonat.id,"Old but Gold, solo battle Valhein vs Valhein
.
Darah sama sama tipis cuyyy....
.
IGN: DonatSeres
.
@garenaaovid
.
#Valhein #solo #moba #ArenaOfValor","['valhein', 'solo', 'moba', 'arenaofvalor']",7,[]
148,doonat.id,"Teh Nanas short gameplay
.
Maaf masih nuub :""
.
@garenaaovid
.
Team: 
@donatseres.id
@mrizaf 
@dwikisulthon 
@aripurnamaaji78 
@pradayyy
. 
#ROV #AOV #ArenaOfValor #LienQuen #MobaAnalog #Moba","['rov', 'aov', 'arenaofvalor', 'lienquen', 'mobaanalog', 'moba']",9,[]
149,doonat.id,"Hero bayuu, Quillen... So overpower
.
#AOVMoment #AOVMoment05 #GarenaAOV
.
@garenaaovid
.
Team: 
@donatseres.id
@mrizaf 
@dwikisulthon 
@aripurnamaaji78 
@pradayyy","['aovmoment', 'aovmoment05', 'garenaaov']",7,[]
150,doonat.id,Batmann vs Wukong di Battle of Clones Arena of Valor,[],2,[]
151,fachreei,"[Makanan Tradisional Untuk Milenial]

SIKEJUTAN merupakan modifikasi makanan tradisional, bernutrisi kaya rasa, rendah karbohidrat, dan menyehatkan.
Bahan dasar utamanya yakni singkong yang merupakan makanan sehat bergizi, alami, dan mengenyangkan.
SIKEJUTAN merupakan makanan sehat alternatif dari makanan pokok seperti nasi dan roti serta dapat dinikmati olehsemua kalangan dari tua dan muda.

@sikejutan_id
@forumpmw_unj

#EntrepeneurChallenge
#PMWUNJ2019
#MilyaderSejati","['entrepeneurchallenge', 'pmwunj2019', 'milyadersejati']",31,['Mantap. Bikin proposal wirausaha rii. Buat isi SKU Wkwkwkw']
152,fachreei,"Programming not Pro-Gaming, learn the difference ... XD !
.
.
.
""Programming is a skill best acquired by practice and example than from books""
-Alan Turing-
.
.
@arrilham @priawidi @bagusngrr @maldini4869 @fathurri @fantech.id
.
.
#gearupandwin #fantechgiveaway #indonesia #fantechgaming #gaming","['gearupandwin', 'fantechgiveaway', 'indonesia', 'fantechgaming', 'gaming']",90,"['Kalo menang bagi2 sih, keyboard kalo gak vga', 'Lomha apaan ri?', 'Main zumaaa', 'Apaan ni', 'Mantul @irfanamrullah29 @rana_herlambang @mauulanaa', 'Yah aku promagh gmn dong', 'Udah ya', 'Ntup', 'Sudah']"
153,fachreei,Armed and dangerous,[],45,"['Udah dilike ya', 'Fback rii']"
154,fachreei,squads in action,[],27,[]
155,fachreei,Jawara dari Tanah Mas Raya datang memeriahkan Jalan Pemuda,[],32,['Mantab']
156,zifauziramadhan,"Hari-hari ini telah kita saksikan bersama, wujud nyata dari sebuah pengorbanan. Ayat yang mulia ini, menceritakan mula-mula kisahnya, lalu syariat berqurban ada hingga kini. Iya, semestinya, kecintaan kita kepada Allah, melebihi cinta kita pada apapun di muka bumi ini.
.
Semoga, pesan pengorbanan ini terus mendekap dalam jiwa, dan hikmahnya dapat terus dirasa.
.
Follow @waferproject_ @1mammuda @salmanitb
Jazakallahu khayran @febrianafatah
Ayo join @febrianafatah @wimbofari @nashir_al_haq @ano_wacukamboi @ahmbani @mni_unj @zifauziramadhan
#SemangatBermanfaat #MudaBerkarya #1mammuda","['semangatbermanfaat', 'mudaberkarya', '1mammuda']",129,"['Waw aku ditag.', 'Masyaallah, akhi ', 'Barakallahufiik ', 'Masyaallah, jd mau belajar nih..', 'MaasyaaAllah, lagi lagi ']"
157,zifauziramadhan,"[Pulang]
.
Satu pelajaran berharga di perjalanan ini. Jangan ngerasa tinggi, terlalu bangga sama diri sendiri, jangan. Semua orang yg kita temuin, pasti lebih baik dari kita, entah dari sisi apa.
.
Pengen nulis lebih banyak, tapi kayaknya semuanya akan berujung pada kesimpulan ""Sejauh manapun pencapaian kita, jangan pernah lupa bersyukur, kerdilkan diri di hadapan Allah. Segala puji bagi Allah, yg membimbing kita sampai titik ini, di saat mungkin banyak orang lain punya keinginan yg sama, namun Allah kasih rezeki yg berbeda.""
.
Terima kasih Kota Banda Aceh dan seisinya @ikotru atas segala penyambutan tersirat dan tersuratnya. Semoga bisa berjumpa kembali.
.
Doakan diri ini bisa terus menebar manfaat ya, kawan!
#SemangatBermanfaat #WaferProject","['semangatbermanfaat', 'waferproject']",286,"['MasyaAllah..', 'The best', 'Mantap betul bang', 'MasyaaAllah, semoga smansa makin banyak punya yg kyk gini @acara_smansa', 'Kereennnn', 'Foto terakhir kek pose boyband girlband wkwkwk', 'Wkkwkw', '']"
158,zifauziramadhan,"[Al Kautsar]
.
Ayatnya ringkas, perintahnya tegas, dengan maknanya yang mendalam. Allah berfirman:
.
  
.
Sungguh, Kami telah memberimu (Muhammad) nikmat yang banyak.
.
  
.
Maka laksanakanlah shalat karena Tuhanmu, dan berkurbanlah (sebagai ibadah dan mendekatkan diri kepada Allah).
.
   
.
Sungguh, orang-orang yang membencimu dialah yang terputus (dari rahmat Allah).
.
Maka menyambut bulan Qurban, Dzulhijjah yg mulia ini, mari perbanyak ibadah. Kokohkan yg wajib, hiasi dengan yg sunnah. Semoga Allah senantiasa meneguhkan iman dan taqwa kita. Aamiin.
.
Ayo ikutan @febrianafatah @wimbofari @ano_wacukamboi @vickyyii_ @gitasilviadewi @oktvianiltfh .
@wakafsalman.itb .
Follow @waferproject_
#SemangatBermanfaat #ChallengeNgajiOnline #WaferProject","['semangatbermanfaat', 'challengengajionline', 'waferproject']",184,"['Wafer tuh singkatan bang?', 'Siap"" bisa aja abangnya nih wkwk', 'Panutan gak banyak gaya tapi banyak berkreasi', 'Masya Allah... tabarakallah..', 'Oalah chalenge ngaji online toh, kirain Qurban online ', 'Belom diplay aja udah keren banget ', 'Mau dong kaka diajarin', 'Produktif guru', 'Joinan sabi kali nih', 'Makin mantap nih Muzzammil Citayam @zifauziramadhan hehe']"
159,zifauziramadhan,"Bismillah.. Untuk sampai di titik ini, langkahnya tak mudah. Jalannya panjang, jatuh bangunnya terkenang. Kalau bukan karena kasih sayang Allah, aku tak kan mampu meniti jalannya. (Sampai titik ini, baru 1 orang yg kuceritakan hampir seluruhnya, @febrianafatah , sahabat sedunia, dan semoga sesurga)
.
Terima kasih, kepada siapapun insan yang Allah takdirkan terlibat dalam skenario hidup ini. Sungguh, kebaikanmu begitu besar. Semoga Allah membalasnya; ""Tidak ada balasan untuk kebaikan, kecuali kebaikan pula"".
.
Mohon doanya, agar menjadi pembelajar yang istiqomah bersama Al Quran. Pembelajar yang punya tujuan besar, bukan hanya kemenangan di dunia, tapi juga kesuksesan di akhirat. Srmoga Allah meneguhkan iman dan islam kita.
.
24 Dzulqa'dah 1440, 36.000 kaki dpl, di penerbangan kedua dalam hidupnya, atas izin Allah, lagi-lagi karena keberkahan Al Quran;
.
Jakarta-Banda Aceh;
.
Fauzi Ramadhan
.
#GenerasiMudaQurani #SemangatBermanfaat","['generasimudaqurani', 'semangatbermanfaat']",376,"['Mantabb.. semogaa sukses bg @zifauziramadhan', 'Baarakallaah ', 'Semangattt fauuu', 'Fii amanillah ji, semoga dapet hasil yang terbaik dan pembelajaran yg terbaik ye ji ', 'Eaaa mantep kali Oji niih. Semoga lancar', 'Semoga mendapatkn yang terbaik ye ji.. Cumungut ea.. Hehehe', 'Masya Allah terharu ane di mensyen qori nasyenel :""), Yasarallah stadz Semangatt mengharumkan UNJ Insya Allah diberikan yg terbaikk', 'Semangats zi. Fii amanillah. Semoga tahun ini juara ya ', 'Semangat oji, semoga diberikan kemudahan dan kelancaran ', 'Semoga allah mudahkan ji  semangaaaattt ji!', 'Semangat fauziii & semangat jugaa kak @desyarat semoga Allah lancarkan & dimudahkan aamiin..', 'Semangat Ojiiii... barakallaah... semoga diberi kemudahan dan mndptkan yg terbaik.', 'Semangat ojii. Barakallah, semoga Allah memberikan kemudahan dan kelancaran untuk semuanya. Aamiin', 'Masya Allah.. tabarakallah..', 'Hai kak follback ya']"
160,zifauziramadhan,"Yg lain minum es aku dijauhin,
Yg lain jajan cilok, aku cuma ngelongok
Pengen pop mie, disuruh nasi
Milih ayam geprek, disuruh ganti ayam kecap
.
Hmm
.
Perjalanan hambar
.
Tapi, aku jadi tau, mereka bukan hanya teman, mereka layaknya keluarga yg teramat peduli, terima kasih telah tiga tahun membersamai. Satu tahun lagi, insyaAllah..
.
MNI, 25 Juli 2019, H-2 keberangkatan MTQMN Aceh, Bismillah...",[],372,"['Mantap!!!! Maju terus kang oji!', 'Masya Allah akhi', 'Mantap di hutan pinus ke puncak becici bang', 'Semoga dilancarkan bang', 'Itu slide kelima lagi jadi komdis guys @riskaao @falfiaa @ririnchrnns @ainaindah23 @gitasilviadewi @inne.sr @lezgetitt', 'Semangat kang, semoga dapet hasil terbaik', 'Samangat guruku! Semoga Allah lancarkan bang', 'Semoga Allah kuadkan Ji \nKalo ane jajan es, cilok, popmie, atau ayam geprek, ane share ke ente yak potonya~~ ', 'Semoga Allah mudahkan segala urusan mas fauzi Semangat mas!', 'Biasa geh makan bakso pinggiran jii wkwk', 'Semangat oji, semoga lancar ya lombanyaa', 'Semangat oji, semoga lancar ya lombanyaa', 'Semangat oji, semoga lancar ya lombanyaa', 'mampir akh.. heh', 'Semoga lancar dan di mudahkan zi!']"
161,zifauziramadhan,"Kira-kira satu tahun lalu, keputusan besar ini saya ambil, mengiyakan tawaran ketua DKM untuk stay di masjid lima waktu, lima hari dalam sepekan. Yap dengan kata lain, TINGGAL DI MASJID. Jalan hidup yg ngga pernah terpikir sebelumnya.
.
Singkat cerita, waktu masih maba, awalnya coba-coba adzan waktu saya lihat ndak ada pengurus, lalu sedikit-sedikit jadi imam badal (pengganti) kalau bang @risalah_amar ngga hadir. Lalu setelah perjalanan cukup panjang, saya ditetapkan memimpin shalat rawatib di sini. Pastinya, dengan sangat banyak kekurangan yg ada, saya terus belajar sepanjang proses itu, bahkan sampai sekarang. Khususnya, tuntutan untuk lebih intens bersama Quran, meski tak jarang diri ini begitu lalai.
.
Hidup di masjid banyak suka dukanya. Makan baru sesuap, sudah ada saja jamaah yg menanyakan jam tangannya yg ketinggalan di tempat wudhu. Baca Quran baru seayat, ada saja orang baik yg amanah menitipkan HP/barang berharga yg ditemuinya. Sukanya? Jauh lebih banyak, dan tak cukup diceritakan di kesempatan ini.
.
Intinya, satu tahun tinggal di sini bukan waktu yg sebentar, sangat banyak pelajaran yg saya dapat. Ke depan, tak ada yg tau ke mana arah selanjutnya. Tapi semua pasti berharap, agar kita terus jadi insan yg lebih baik.
.
Ada pertanyaan? ",[],311,"['Masya Allah.... tabarakallah kak Oji..@majidzz_', 'Masya Allah, manteb bener akhi satu ini', '', 'Emg kalo nanya bakal dijawab?']"
162,zifauziramadhan,"Bismillah, bagaimana persiapan memasuki bulan Ramadhannya teman-teman? Semoga bisa menjalankan ibadah-ibadah terbaik di bulan yang kita nanti-nantikan.
.
Video di atas salah satu proker dari lembaga Quran di UNJ. Maaf kalau bacaannya masih banyak yg harus dibenahi.
.
Oiya, kalau Ramadhan mulai merintis chanel Youtube untuk postingan-postingan seperti ini, gimana menurut teman-teman? Hehe
.
Jazakumullahu khayran @qi.unj
Dan orang spesial di balik video ini @febrianafatah",[],236,"['Setujuu , jgn lupa post Ig juga biar buka Ig ada yg ane tunggu bos ', 'Bikin channel youtube ji', 'Favoritkuuu', 'Masya Allah Tabarakallah ', 'Masya Allah Bang Fauzi keren', 'Di tunggu Channel YouTubenya mas ', 'Mas share link nya dong']"
163,zifauziramadhan,".
Semoga diri ini bisa untuk selalu: Memandang yg lebih mudah lebih baik dari kita karena lebih sedikit dosanya, dan memandang yg lebih tua lebih baik dari kita karena lebih banyak amal ibadahnya.
.
Semoga Allah selalu menjaga kita, dan mengumpulkan kita kembali di Surga-Nya.
.
Dua tiga Rajab, empat belas empat puluh.",[],203,[]
164,zifauziramadhan,"[Tentang Ukhuwah]
.
Tak ada kata yang paling indah selain bersyukur kepada Allah. Tersambung dengan shalawat kepada utusan-Nya Muhammad Shallallahu 'alayhi wasallam.
.
Betapa indahnya hari-hari yang dijalani dengan bersyukur di setiap hembusan nafas.
Bersyukur atas kasih sayang-Nya, mencipta alam dengan segala keindahannya.
Bersyukur atas cinta-Nya, menitipkan diri ini kepada saudara yang saling mencinta karena-Nya.
.
Dalam tiap masa, ukhuwah memang selalu punya cerita.
Kali ini, tentang adik dan kakak kelas di sekolah, dan entah sejak kapan aku tersadar ada ikatan persaudaraan yang begitu terasa.
Yang pasti, dua insan ini selalu berusaha membangun ukhuwah di atas ketakwaan kepada Rabb-Nya.
.
Hari ini, kita telah buktikan, bahwa jarak bukan penghalang untuk berbagi kebahagiaan. Terima kasih, @mahardhikaar
.
Semarang, 25 Februari 2019
08.38, sebelum keberangkatan.",[],330,['Lantainya panas kan ji?']
165,zifauziramadhan,"[Fauzi, Mawapres? Hmm]
.
Mawapres dulu sempet jadi salah satu target besar pas udah jadi mahasiswa. Tapi di tengah jalan, melihat kehebatan kakak2 mawapres sebelum saya, saya sempet hilangin target itu dari pikiran saya, terlalu jauh, mungkin. Tapi hari-hari pendaftaran kemarin, Alhamdulillah dapet support buat tetep daftar dan nyoba ikutin alurnya, dan masuk final, biidznillaah.
.
Di ajang ini, dengan segala keterbatasan, saya cuma pengen tetep jadi pembelajar. Belajar ttg arti berjuang, dan menghargai perjuangan. Belajar ttg waktu, dan menghargai waktu. Ini gaada apa-apanya sama ujian-ujian hidup yg lebih nyata ke depannya. Iya, kita harus semakin belajar, biar bisa ngadepin ujian hidup apapun bentuknya.
.
Di video ini, saya bukan mau sombong. Cuma berbagi agar kita belajar arti bersyukur. Menghargai apapun yg udah kita capai, tetep berjuang, dan ngehargain orang-orang di sekitar yg mau berjuang bareng. Makasih atas supportnya, dan maaf atas segala kekurangan. Mohon doanya.
.
-Fauzi Ramadhan, Sang Pembelajar-
#SemangatMenginspirasiBermanfaat
: @mahmdnrizal @ano_wacukamboi",['semangatmenginspirasibermanfaa'],485,"['MasyaaAllah fauzi menginspirasi bet. Mangat ji', 'Mangat kang! Jangan berhenti bersinar terangi dunia!', 'Kualitas memang tidak bisa dibohongi', 'Semangat panutanq', 'MasyaaAllaah semangat ojii', 'Kualitas bang @zifauziramadhan  abang idolaa deh pokonya ini', 'Panutanqoeh', 'SEMANGAT KA OJIIIII', 'WEYYYYY SEMANGAT KALEEEE!!!!', 'MasyaaAllah, semoga lancaar ojii! Smansa bangga', 'Kereennnnnnnnnn', 'MasyaaAllah, pembelajar yang ini menginspirasi dan bermanfaat bgt', 'Mantepnih', 'Barakallah ustadz', 'Semangat oji panutanque...', 'Semangat oji panutanque....', ""Nah ini yang paling Suka.....anak muda yg Tak pernah takut mencoba  hal baru....barakallah tetap semangat ya Zi...do'a ku selalu menyertaimu nak..."", 'Semangat ka oji ', 'Keren mas..@zifauziramadhan', 'Manteepp, barokallah.. semangat ojiii', 'Manteb nihh oji', 'MasyaAllah, semoga berkah zi~', 'Keren keren. Semangats ', 'Mantep bat ojiiii.. Mangat jii!!!', 'Likog, yg artinya gokil! Mangatsee jii!!', 'Wahhh Mantap betulll ', 'Semangat guru', 'Fighting', 'Keren kali bapak ojiiii! Semangat jiiiiii', 'Semangat ojii', 'Saya suka quote terakhir nih.. hehe sukses terus syeikh.. @zifauziramadhan ', 'mantul ozy  sukses yooo', 'Maa Syaa Allah tabarakallah', 'MasyaAllah,panutanku', 'Mantapp kak ojii', 'wiiih semangat kak ojiii', 'Hehe.. Mantaaps Ojiii', 'Mantap jiii', 'masyaallah, mantul ka oji lanjut trs smpe jd mawapres 2019 kaa! aamiin', 'Semangatt ojiiii', '', 'Semangatt oziii', 'Ohh jadi ini videonyaa', 'Semangat abang q', '#semangatbermanfaat', 'Mantap mas aji, panutan saya', 'Maasya Allah', 'MasyaAllah, Semangat zii ', 'Semoga menang zi. Aamiin..', 'MasyaAllah, semangat bang', 'Ashiapp', 'Mangat Fauzi', 'Semangat banggg', 'Semangat n sukses anak didik ibu yg soleh ', 'Barakallah akh fauzi. Semoga Allah berikan yg terbaik....']"
166,zifauziramadhan,"Tangisnya malam itu, sangat tulus dari hati mereka yang lembut. Sebelas rakaat pun bagi mereka terasa ringan penuh penghayatan.
.
Ini momen berharga dalam hidup saya. Kita memang butuh saling menasihati, bahkan untuk sekadar bersyukur. Semoga aku, kamu, kita, termasuk orang-orang yang terus bersama Qur'an dan Sunnah. Di masa muda sampai tua, di kala hidup sampai mati.
.
Ke mana selanjutnya? 
#SemangatBermanfaat #Mabit #Rohis","['semangatbermanfaat', 'mabit', 'rohis']",279,"['', 'Terima kasih bang sudah menasihati kami waktu itu @zifauziramadhan']"
167,zifauziramadhan,"Gambar hati yang muncul tanpa sengaja, pertanda masa ini harus kita akhiri dengan penuh cinta dan cita.
.
Terima kasih atas waktu dan perjuangannya.",[],265,"['Ditag kirain ada gambar hasnanya. Terimakasih banyak juga kalean', 'Uluh uluh uluuuh', 'Semoga kita selalu diberi hidayah oleh Allah ']"
168,zifauziramadhan,"[Qur'an Festival Jabodetabek]
.
Bukan belajar Quran niatnya buat lomba, tapi lomba niatnya buat terus belajar.
.
Ya Allah, angkatlah derajat kami dengan sebab Al Qur'an.
.
Doakan supaya bisa terus bermanfaat buat umat. #SemangatBermanfaat
-1: @wahyup2_",['semangatbermanfaat'],309,"['Mantaap semangat bang oji', 'Maasyaa Allah kak Oji ', 'Barakallahufiik habibi', 'Mantaf bosq', 'Mantab euy master. Jangan lupa check IG kita juga ya kalau sempat. Terimakasih ', 'Sejuk ...', 'terima kasih atas nikmat-MU']"
169,zifauziramadhan,"Juara 3 aja bangga?!
.
Bukan, bukan...
.
Bersyukurlah, Allah selalu tau yang terbaik buat hamba-Nya.
.
Kan jadi bisa foto di tengah, eh bercanda, wkwk.
.
Terima kasih atas dukungan dan doanya, teman-teman.
.
#Pembelajar #TerusBelajar #BelajarTerus #SemangatBermanfaat","['pembelajar', 'terusbelajar', 'belajarterus', 'semangatbermanfaat']",300,"['Barakallaah Dek, smoga ilmunya brmanfaat n jdi keberkahan slalu, aamiin', 'Mas aji tau materi integral gk?', '', '', 'Barakallah fii ilmy zi  next mawapres lahh hehee', 'Nais', 'Wah kak followernya lumayan banyak juga :) kerjasama yuk kak bagi hasil sy punya usaha tehhijau & maskerhijau :) kalo boleh ngobrol2 dm kita ya', 'Keren']"
170,zifauziramadhan,"Kalau dari senyumnya, KOMDIS keterikatan, atau keterpaksaan?
.
Apapun itu; bersyukurlah. Karena setiap yang dimulai harus diakhiri. Alhamdulillah...
.
Pengennya cerita, tapi kolom caption di sini gaakan muat buat nyeritain seluk beluk perkomdisan :)",[],204,"['Kok fotonya sama semua si yg diupload', '[PELANGI MATEMATIKA XXV]\n*Pendaftaran Lomba Essay Nasional telah  DIBUKA!*\nLomba Essay Nasional Pelangi Matematika XXV kali ini mengangkat tema\n*""Implementasi dan Inovasi Matematika dalam Membangun Karakteristik Bangsa di Era Milenial""*\nLalu subtema yang dapat dipilih yaitu:\n1. Matematika dalam Pendidikan\n2. Matematika dalam Politik\n3. Matematika dalam Sosial Budaya\n4. Matematika dalam Ekonomi\nBerikut tanggal-tanggal penting yang harus kamu catat\n Pendaftaran dan Pengumpulan naskah essay : 23 Juli 2018 17 September 2018\n Pengumuman finalis : 03 Oktober 2018\n Technical meeting : 12 Oktober 2018\n Presentasi finalis : 13 Oktober 2018\nBerapaya kira-kira biayanya? Tenang aja, biaya pendaftaran hanya *Rp 30.000* per naskah.\nCare registrasinya adalah dengan mengisi formulir berikut\nhttp://bit.ly/pendaftaranesaipelangimtkunj\nSyarat dan ketentuan dapat dilihat di Wah, sayang banget nih kalau dilewatkan, ayo segera daftar dan raih kemenangannmu dalam event PELANGI MATEMATIKA XXV\nFor more information :\n082211986576 (Marisa)\n081211525584 (Astari)\n#MenginspirasiSeindahPelangi\n#PelangiMatematikaXXV\n\n IG : @pelangimtk_unj\n LINE :@rwo0168r/ http://line.me/ti/p/%40rwo0168r\n Facebook: Pelangi Matematika UNJ\n e-mail: publikasi.pelangimatematika@gmail.com \n* Pelangi Matematika 2018*', 'Fauzi WWW. PERFECTLIKER .COM']"
